district_code,dog_breed,dog_breed_group,dog_count,population,population_density,area_km2,avg_age,dog_size,adaptability,dog_density
91600,Curly-Coated Retriever,Sporting Dogs,6,95.704,11034.64,8.67,42.8,Very Large,2.8,0.06
91600,Dachshund,Hound Dogs,373,95.704,11034.64,8.67,42.8,Medium,3.4,3.9
91600,Dalmatian,Companion Dogs,39,95.704,11034.64,8.67,42.8,Very Large,3.0,0.41
91600,Deutscher Wachtelhund,Sporting Dogs,20,95.704,11034.64,8.67,42.8,Very Large,2.8,0.21
91600,Dutch Shepherd,Herding Dogs,42,95.704,11034.64,8.67,42.8,Very Large,3.0,0.44
91600,Deutscher Wachtelhund,Sporting Dogs,2,95.704,11034.64,8.67,42.8,Very Large,2.8,0.02
91600,German Shepherd Dog,Herding Dogs,8,95.704,11034.64,8.67,42.8,Very Large,3.2,0.08
91600,Rat Terrier,Terrier Dogs,14,95.704,11034.64,8.67,42.8,Medium,3.2,0.15
91600,German Pinscher,Working Dogs,41,95.704,11034.64,8.67,42.8,Large,3.2,0.43
91600,German Pinscher,Working Dogs,389,95.704,11034.64,8.67,42.8,Large,3.2,4.06
91600,German Longhaired Pointer,Sporting Dogs,9,95.704,11034.64,8.67,42.8,Very Large,2.6,0.09
91600,German Longhaired Pointer,Sporting Dogs,6,95.704,11034.64,8.67,42.8,Very Large,2.6,0.06
91600,Goberian,Mixed Breed Dogs,32,95.704,11034.64,8.67,42.8,Very Large,2.6,0.33
91600,Dogo Argentino,Sporting Dogs,48,95.704,11034.64,8.67,42.8,Very Large,1.8,0.5
91600,Dogo Argentino,Sporting Dogs,14,95.704,11034.64,8.67,42.8,Very Large,1.8,0.15
91600,Rat Terrier,Terrier Dogs,26,95.704,11034.64,8.67,42.8,Medium,3.2,0.27
91600,Deutscher Wachtelhund,Sporting Dogs,1,95.704,11034.64,8.67,42.8,Very Large,2.8,0.01
91600,Plott,Hound Dogs,15,95.704,11034.64,8.67,42.8,Very Large,2.0,0.16
91600,English Cocker Spaniel,Sporting Dogs,180,95.704,11034.64,8.67,42.8,Large,3.8,1.88
91600,English Setter,Sporting Dogs,18,95.704,11034.64,8.67,42.8,Very Large,2.6,0.19
91600,English Springer Spaniel,Sporting Dogs,7,95.704,11034.64,8.67,42.8,Very Large,2.4,0.07
91600,Appenzeller Sennenhunde,Herding Dogs,23,95.704,11034.64,8.67,42.8,Very Large,2.6,0.24
91600,Eurasier,Companion Dogs,11,95.704,11034.64,8.67,42.8,Very Large,2.8,0.11
91600,Fila Brasileiro,Working Dogs,1,95.704,11034.64,8.67,42.8,Very Large,2.0,0.01
91600,Flat-Coated Retriever,Sporting Dogs,73,95.704,11034.64,8.67,42.8,Very Large,2.6,0.76
91600,French Bulldog,Companion Dogs,179,95.704,11034.64,8.67,42.8,Medium,3.2,1.87
91600,Toy Fox Terrier,Companion Dogs,12,95.704,11034.64,8.67,42.8,Very Small,3.0,0.13
91600,Golden Retriever,Sporting Dogs,387,95.704,11034.64,8.67,42.8,Very Large,2.8,4.04
91600,Gordon Setter,Sporting Dogs,6,95.704,11034.64,8.67,42.8,Very Large,2.8,0.06
91600,Gordon Setter,Sporting Dogs,5,95.704,11034.64,8.67,42.8,Very Large,2.8,0.05
91600,Goldendoodle,Hybrid Dogs,5,95.704,11034.64,8.67,42.8,Very Large,3.0,0.05
91600,Small Munsterlander Pointer,Sporting Dogs,8,95.704,11034.64,8.67,42.8,Very Large,3.0,0.08
91600,Greyhound,Hound Dogs,16,95.704,11034.64,8.67,42.8,Very Large,2.6,0.17
91600,Havanese,Companion Dogs,248,95.704,11034.64,8.67,42.8,Small,3.6,2.59
91600,Lakeland Terrier,Terrier Dogs,6,95.704,11034.64,8.67,42.8,Medium,3.2,0.06
91600,Hovawart,Working Dogs,11,95.704,11034.64,8.67,42.8,Very Large,2.4,0.11
91600,Deutscher Wachtelhund,Sporting Dogs,6,95.704,11034.64,8.67,42.8,Very Large,2.8,0.06
91600,Irish Setter,Sporting Dogs,17,95.704,11034.64,8.67,42.8,Very Large,2.8,0.18
91600,Irish Terrier,Terrier Dogs,10,95.704,11034.64,8.67,42.8,Large,2.8,0.1
91600,Irish Red And White Setter,Sporting Dogs,9,95.704,11034.64,8.67,42.8,Very Large,2.6,0.09
91600,American Leopard Hound,Hound Dogs,6,95.704,11034.64,8.67,42.8,Very Large,3.2,0.06
91600,Cavalier King Charles Spaniel,Companion Dogs,6,95.704,11034.64,8.67,42.8,Medium,3.8,0.06
91600,Jack Russell Terrier,Terrier Dogs,230,95.704,11034.64,8.67,42.8,Medium,3.0,2.4
91600,Rat Terrier,Terrier Dogs,23,95.704,11034.64,8.67,42.8,Medium,3.2,0.24
91600,Beagle,Hound Dogs,3,95.704,11034.64,8.67,42.8,Medium,2.8,0.03
91600,Cavalier King Charles Spaniel,Companion Dogs,6,95.704,11034.64,8.67,42.8,Medium,3.8,0.06
91600,Golden Cocker Retriever,Mixed Breed Dogs,6,95.704,11034.64,8.67,42.8,Large,2.4,0.06
91600,Small Munsterlander Pointer,Sporting Dogs,16,95.704,11034.64,8.67,42.8,Very Large,3.0,0.17
91600,Kooikerhondje,Sporting Dogs,7,95.704,11034.64,8.67,42.8,Medium,3.4,0.07
91600,Thai Ridgeback,Companion Dogs,10,95.704,11034.64,8.67,42.8,Very Large,2.4,0.1
91600,German Shorthaired Pointer,Sporting Dogs,10,95.704,11034.64,8.67,42.8,Very Large,2.0,0.1
91600,Labradoodle,Hybrid Dogs,11,95.704,11034.64,8.67,42.8,Very Large,3.8,0.11
91600,Labrador Retriever,Sporting Dogs,548,95.704,11034.64,8.67,42.8,Very Large,2.8,5.73
91600,Lagotto Romagnolo,Sporting Dogs,9,95.704,11034.64,8.67,42.8,Large,3.2,0.09
91600,Lakeland Terrier,Terrier Dogs,8,95.704,11034.64,8.67,42.8,Medium,3.2,0.08
91600,Labernese,Mixed Breed Dogs,10,95.704,11034.64,8.67,42.8,Very Large,3.0,0.1
91600,Labradane,Mixed Breed Dogs,12,95.704,11034.64,8.67,42.8,Very Large,2.4,0.13
91600,Leonberger,Working Dogs,9,95.704,11034.64,8.67,42.8,Very Large,2.6,0.09
91600,Lhasa Apso,Companion Dogs,8,95.704,11034.64,8.67,42.8,Medium,4.4,0.08
91600,Vizsla,Sporting Dogs,83,95.704,11034.64,8.67,42.8,Very Large,2.2,0.87
91600,Belgian Malinois,Herding Dogs,23,95.704,11034.64,8.67,42.8,Very Large,3.2,0.24
91600,Maltese,Companion Dogs,328,95.704,11034.64,8.67,42.8,Small,3.2,3.43
91600,Deutscher Wachtelhund,Sporting Dogs,5,95.704,11034.64,8.67,42.8,Very Large,2.8,0.05
91600,Pug,Companion Dogs,220,95.704,11034.64,8.67,42.8,Medium,3.2,2.3
91600,Mudi,Herding Dogs,12,95.704,11034.64,8.67,42.8,Medium,3.0,0.13
91600,Newfoundland,Working Dogs,6,95.704,11034.64,8.67,42.8,Very Large,2.8,0.06
91600,Norwich Terrier,Terrier Dogs,1,95.704,11034.64,8.67,42.8,Medium,3.6,0.01
91600,Old English Sheepdog,Herding Dogs,16,95.704,11034.64,8.67,42.8,Very Large,3.8,0.17
91600,Papillon,Companion Dogs,31,95.704,11034.64,8.67,42.8,Small,3.2,0.32
91600,Jack Russell Terrier,Terrier Dogs,47,95.704,11034.64,8.67,42.8,Medium,3.0,0.49
91600,Pekingese,Companion Dogs,196,95.704,11034.64,8.67,42.8,Small,3.6,2.05
91600,Cocker Spaniel,Sporting Dogs,1,95.704,11034.64,8.67,42.8,Large,3.6,0.01
91600,Drentsche Patrijshond,Working Dogs,13,95.704,11034.64,8.67,42.8,Very Large,3.2,0.14
91600,Spinone Italiano,Sporting Dogs,3,95.704,11034.64,8.67,42.8,Very Large,3.8,0.03
91600,Pointer,Sporting Dogs,24,95.704,11034.64,8.67,42.8,Very Large,1.6,0.25
91600,Scottish Deerhound,Hound Dogs,5,95.704,11034.64,8.67,42.8,Very Large,2.2,0.05
91600,Scottish Deerhound,Hound Dogs,5,95.704,11034.64,8.67,42.8,Very Large,2.2,0.05
91600,Border Terrier,Terrier Dogs,5,95.704,11034.64,8.67,42.8,Medium,3.0,0.05
91600,Poodle,Companion Dogs,114,95.704,11034.64,8.67,42.8,Large,3.6,1.19
91600,Pudelpointer,Working Dogs,6,95.704,11034.64,8.67,42.8,Very Large,2.2,0.06
91600,Puli,Herding Dogs,14,95.704,11034.64,8.67,42.8,Large,3.0,0.15
91600,Puli,Herding Dogs,6,95.704,11034.64,8.67,42.8,Large,3.0,0.06
91600,Pyrenean Shepherd,Herding Dogs,6,95.704,11034.64,8.67,42.8,Large,3.2,0.06
91600,Patterdale Terrier,Terrier Dogs,82,95.704,11034.64,8.67,42.8,Medium,2.4,0.86
91600,Rhodesian Ridgeback,Hound Dogs,58,95.704,11034.64,8.67,42.8,Very Large,2.4,0.61
91600,Giant Schnauzer,Working Dogs,10,95.704,11034.64,8.67,42.8,Very Large,2.4,0.1
91600,Rottweiler,Working Dogs,78,95.704,11034.64,8.67,42.8,Very Large,2.0,0.82
91600,Huskita,Mixed Breed Dogs,3,95.704,11034.64,8.67,42.8,Very Large,2.6,0.03
91600,Samoyed,Working Dogs,19,95.704,11034.64,8.67,42.8,Very Large,3.0,0.2
91600,Schipperke,Companion Dogs,6,95.704,11034.64,8.67,42.8,Medium,3.2,0.06
91600,Giant Schnauzer,Working Dogs,56,95.704,11034.64,8.67,42.8,Very Large,2.4,0.59
91600,Scottish Terrier,Terrier Dogs,6,95.704,11034.64,8.67,42.8,Medium,3.4,0.06
91600,Chinese Shar-Pei,Working Dogs,39,95.704,11034.64,8.67,42.8,Very Large,2.8,0.41
91600,Shollie,Mixed Breed Dogs,29,95.704,11034.64,8.67,42.8,Very Large,2.4,0.3
91600,Shiba Inu,Companion Dogs,27,95.704,11034.64,8.67,42.8,Medium,4.2,0.28
91600,Shih Tzu,Companion Dogs,144,95.704,11034.64,8.67,42.8,Medium,3.8,1.5
91600,Siberian Husky,Working Dogs,71,95.704,11034.64,8.67,42.8,Very Large,2.6,0.74
91600,Scottish Deerhound,Hound Dogs,21,95.704,11034.64,8.67,42.8,Very Large,2.2,0.22
91600,Spinone Italiano,Sporting Dogs,6,95.704,11034.64,8.67,42.8,Very Large,3.8,0.06
91600,Shih Tzu,Companion Dogs,29,95.704,11034.64,8.67,42.8,Medium,3.8,0.3
91600,Staffordshire Bull Terrier,Terrier Dogs,99,95.704,11034.64,8.67,42.8,Large,2.6,1.03
91600,Irish Terrier,Terrier Dogs,2,95.704,11034.64,8.67,42.8,Large,2.8,0.02
91600,Tibetan Spaniel,Companion Dogs,8,95.704,11034.64,8.67,42.8,Medium,3.2,0.08
91600,Tibetan Terrier,Companion Dogs,25,95.704,11034.64,8.67,42.8,Medium,3.4,0.26
91600,Tibetan Terrier,Companion Dogs,3,95.704,11034.64,8.67,42.8,Medium,3.4,0.03
91600,Poodle,Companion Dogs,3,95.704,11034.64,8.67,42.8,Large,3.6,0.03
91600,Irish Wolfhound,Hound Dogs,3,95.704,11034.64,8.67,42.8,Very Large,2.4,0.03
91600,Goberian,Mixed Breed Dogs,3741,95.704,11034.64,8.67,42.8,Very Large,2.6,39.09
91600,Carolina Dog,Hound Dogs,1,95.704,11034.64,8.67,42.8,Large,2.2,0.01
91600,Weimaraner,Sporting Dogs,12,95.704,11034.64,8.67,42.8,Very Large,2.4,0.13
91600,Deutscher Wachtelhund,Sporting Dogs,13,95.704,11034.64,8.67,42.8,Very Large,2.8,0.14
91600,Welsh Springer Spaniel,Sporting Dogs,4,95.704,11034.64,8.67,42.8,Very Large,3.6,0.04
91600,Welsh Terrier,Terrier Dogs,19,95.704,11034.64,8.67,42.8,Medium,2.6,0.2
91600,West Highland White Terrier,Terrier Dogs,82,95.704,11034.64,8.67,42.8,Medium,3.6,0.86
91600,Whippet,Hound Dogs,8,95.704,11034.64,8.67,42.8,Large,3.2,0.08
91600,Greyhound,Hound Dogs,3,95.704,11034.64,8.67,42.8,Very Large,2.6,0.03
91600,Finnish Spitz,Sporting Dogs,6,95.704,11034.64,8.67,42.8,Large,3.0,0.06
91600,Beaglier,Mixed Breed Dogs,6,95.704,11034.64,8.67,42.8,Medium,3.2,0.06
91600,Yorkshire Terrier,Companion Dogs,334,95.704,11034.64,8.67,42.8,Very Small,3.6,3.49
91600,German Pinscher,Working Dogs,172,95.704,11034.64,8.67,42.8,Large,3.2,1.8
91600,Pudelpointer,Working Dogs,60,95.704,11034.64,8.67,42.8,Very Large,2.2,0.63
91600,Giant Schnauzer,Working Dogs,41,95.704,11034.64,8.67,42.8,Very Large,2.4,0.43
91600,English Foxhound,Hound Dogs,1,95.704,11034.64,8.67,42.8,Very Large,2.6,0.01
91600,German Spitz,Companion Dogs,102,95.704,11034.64,8.67,42.8,Large,3.0,1.07
91600,Doberman Pinscher,Working Dogs,26,95.704,11034.64,8.67,42.8,Very Large,2.8,0.27
91700,Airedale Terrier,Terrier Dogs,19,52.647,4621.73,11.39,43.1,Very Large,2.2,0.36
91700,Akita Pit,Mixed Breed Dogs,17,52.647,4621.73,11.39,43.1,Very Large,2.6,0.32
91700,Alaskan Malamute,Working Dogs,19,52.647,4621.73,11.39,43.1,Very Large,2.4,0.36
91700,English Foxhound,Hound Dogs,3,52.647,4621.73,11.39,43.1,Very Large,2.6,0.06
91700,American Bulldog,Working Dogs,7,52.647,4621.73,11.39,43.1,Very Large,1.8,0.13
91700,American Water Spaniel,Sporting Dogs,10,52.647,4621.73,11.39,43.1,Large,2.4,0.19
91700,American Pit Bull Terrier,Terrier Dogs,51,52.647,4621.73,11.39,43.1,Very Large,2.4,0.97
91700,American Staffordshire Terrier,Terrier Dogs,231,52.647,4621.73,11.39,43.1,Very Large,2.2,4.39
91700,Appenzeller Sennenhunde,Herding Dogs,5,52.647,4621.73,11.39,43.1,Very Large,2.6,0.09
91700,Australian Kelpie,Herding Dogs,6,52.647,4621.73,11.39,43.1,Large,2.6,0.11
91700,Australian Shepherd,Herding Dogs,66,52.647,4621.73,11.39,43.1,Very Large,2.8,1.25
91700,Basenji,Hound Dogs,1,52.647,4621.73,11.39,43.1,Medium,3.4,0.02
91700,Basset Fauve de Bretagne,Hound Dogs,5,52.647,4621.73,11.39,43.1,Large,3.4,0.09
91700,Basset Hound,Hound Dogs,12,52.647,4621.73,11.39,43.1,Very Large,3.6,0.23
91700,Deutscher Wachtelhund,Sporting Dogs,14,52.647,4621.73,11.39,43.1,Very Large,2.8,0.27
91700,Beagle,Hound Dogs,128,52.647,4621.73,11.39,43.1,Medium,2.8,2.43
91700,Bearded Collie,Herding Dogs,12,52.647,4621.73,11.39,43.1,Very Large,3.4,0.23
91700,Beaglier,Mixed Breed Dogs,6,52.647,4621.73,11.39,43.1,Medium,3.2,0.11
91700,Bedlington Terrier,Terrier Dogs,6,52.647,4621.73,11.39,43.1,Medium,3.6,0.11
91700,Belgian Sheepdog,Herding Dogs,44,52.647,4621.73,11.39,43.1,Very Large,3.6,0.84
91700,Great Pyrenees,Working Dogs,9,52.647,4621.73,11.39,43.1,Very Large,2.8,0.17
91700,Appenzeller Sennenhunde,Herding Dogs,69,52.647,4621.73,11.39,43.1,Very Large,2.6,1.31
91700,Bichon Frise,Companion Dogs,20,52.647,4621.73,11.39,43.1,Small,3.8,0.38
91700,Biewer Terrier,Terrier Dogs,1,52.647,4621.73,11.39,43.1,Very Small,3.2,0.02
91700,Boerboel,Working Dogs,13,52.647,4621.73,11.39,43.1,Very Large,2.0,0.25
91700,Bolognese,Companion Dogs,7,52.647,4621.73,11.39,43.1,Small,3.4,0.13
91700,Borador,Hybrid Dogs,12,52.647,4621.73,11.39,43.1,Very Large,2.6,0.23
91700,Border Collie,Herding Dogs,135,52.647,4621.73,11.39,43.1,Large,2.8,2.56
91700,Border Terrier,Terrier Dogs,7,52.647,4621.73,11.39,43.1,Medium,3.0,0.13
91700,German Wirehaired Pointer,Sporting Dogs,6,52.647,4621.73,11.39,43.1,Very Large,2.8,0.11
91700,Boston Terrier,Companion Dogs,8,52.647,4621.73,11.39,43.1,Medium,4.0,0.15
91700,Bouvier des Flandres,Herding Dogs,9,52.647,4621.73,11.39,43.1,Very Large,3.0,0.17
91700,Boxer,Working Dogs,79,52.647,4621.73,11.39,43.1,Very Large,2.8,1.5
91700,Greyhound,Hound Dogs,38,52.647,4621.73,11.39,43.1,Very Large,2.6,0.72
91700,Briard,Herding Dogs,15,52.647,4621.73,11.39,43.1,Very Large,3.4,0.28
91700,Bulldog,Companion Dogs,13,52.647,4621.73,11.39,43.1,Very Large,3.4,0.25
91700,Bull Terrier,Terrier Dogs,20,52.647,4621.73,11.39,43.1,Very Large,3.0,0.38
91700,Cairn Terrier,Terrier Dogs,9,52.647,4621.73,11.39,43.1,Medium,3.4,0.17
91700,Cane Corso,Working Dogs,9,52.647,4621.73,11.39,43.1,Very Large,1.8,0.17
91700,Coton de Tulear,Companion Dogs,26,52.647,4621.73,11.39,43.1,Small,3.6,0.49
91700,Cavalier King Charles Spaniel,Companion Dogs,49,52.647,4621.73,11.39,43.1,Medium,3.8,0.93
91700,Cesky Terrier,Terrier Dogs,6,52.647,4621.73,11.39,43.1,Medium,3.8,0.11
91700,Chesapeake Bay Retriever,Sporting Dogs,6,52.647,4621.73,11.39,43.1,Very Large,2.2,0.11
91700,Chihuahua,Companion Dogs,259,52.647,4621.73,11.39,43.1,Very Small,3.2,4.92
91700,Chihuahua,Companion Dogs,59,52.647,4621.73,11.39,43.1,Very Small,3.2,1.12
91700,Chinese Crested,Companion Dogs,11,52.647,4621.73,11.39,43.1,Medium,3.0,0.21
91700,Chinese Crested,Companion Dogs,1,52.647,4621.73,11.39,43.1,Medium,3.0,0.02
91700,Chow Chow,Working Dogs,12,52.647,4621.73,11.39,43.1,Very Large,3.4,0.23
91700,Cocker Spaniel,Sporting Dogs,39,52.647,4621.73,11.39,43.1,Large,3.6,0.74
91700,Cockapoo,Hybrid Dogs,3,52.647,4621.73,11.39,43.1,Medium,4.0,0.06
91700,Collie,Herding Dogs,32,52.647,4621.73,11.39,43.1,Very Large,3.6,0.61
91700,Coton de Tulear,Companion Dogs,6,52.647,4621.73,11.39,43.1,Small,3.6,0.11
91700,Curly-Coated Retriever,Sporting Dogs,6,52.647,4621.73,11.39,43.1,Very Large,2.8,0.11
91700,Dachshund,Hound Dogs,258,52.647,4621.73,11.39,43.1,Medium,3.4,4.9
91700,Dalmatian,Companion Dogs,41,52.647,4621.73,11.39,43.1,Very Large,3.0,0.78
91700,Dutch Shepherd,Herding Dogs,25,52.647,4621.73,11.39,43.1,Very Large,3.0,0.47
91700,Deutscher Wachtelhund,Sporting Dogs,7,52.647,4621.73,11.39,43.1,Very Large,2.8,0.13
91700,German Shepherd Dog,Herding Dogs,22,52.647,4621.73,11.39,43.1,Very Large,3.2,0.42
91700,Rat Terrier,Terrier Dogs,14,52.647,4621.73,11.39,43.1,Medium,3.2,0.27
91700,German Pinscher,Working Dogs,18,52.647,4621.73,11.39,43.1,Large,3.2,0.34
91700,German Pinscher,Working Dogs,298,52.647,4621.73,11.39,43.1,Large,3.2,5.66
91700,Goberian,Mixed Breed Dogs,30,52.647,4621.73,11.39,43.1,Very Large,2.6,0.57
91700,Dogo Argentino,Sporting Dogs,22,52.647,4621.73,11.39,43.1,Very Large,1.8,0.42
91700,Dogo Argentino,Sporting Dogs,1,52.647,4621.73,11.39,43.1,Very Large,1.8,0.02
91700,Rat Terrier,Terrier Dogs,29,52.647,4621.73,11.39,43.1,Medium,3.2,0.55
91700,Plott,Hound Dogs,6,52.647,4621.73,11.39,43.1,Very Large,2.0,0.11
91700,English Cocker Spaniel,Sporting Dogs,112,52.647,4621.73,11.39,43.1,Large,3.8,2.13
91700,English Setter,Sporting Dogs,8,52.647,4621.73,11.39,43.1,Very Large,2.6,0.15
91700,English Springer Spaniel,Sporting Dogs,7,52.647,4621.73,11.39,43.1,Very Large,2.4,0.13
91700,Appenzeller Sennenhunde,Herding Dogs,15,52.647,4621.73,11.39,43.1,Very Large,2.6,0.28
91700,Belgian Tervuren,Herding Dogs,6,52.647,4621.73,11.39,43.1,Very Large,3.2,0.11
91700,Eurasier,Companion Dogs,1,52.647,4621.73,11.39,43.1,Very Large,2.8,0.02
91700,Flat-Coated Retriever,Sporting Dogs,35,52.647,4621.73,11.39,43.1,Very Large,2.6,0.66
91700,Cairn Terrier,Terrier Dogs,7,52.647,4621.73,11.39,43.1,Medium,3.4,0.13
91700,French Bulldog,Companion Dogs,122,52.647,4621.73,11.39,43.1,Medium,3.2,2.32
91700,Toy Fox Terrier,Companion Dogs,7,52.647,4621.73,11.39,43.1,Very Small,3.0,0.13
91700,Golden Retriever,Sporting Dogs,292,52.647,4621.73,11.39,43.1,Very Large,2.8,5.55
91700,Gordon Setter,Sporting Dogs,6,52.647,4621.73,11.39,43.1,Very Large,2.8,0.11
91700,Gordon Setter,Sporting Dogs,2,52.647,4621.73,11.39,43.1,Very Large,2.8,0.04
91700,American Bulldog,Working Dogs,11,52.647,4621.73,11.39,43.1,Very Large,1.8,0.21
91700,Goldendoodle,Hybrid Dogs,10,52.647,4621.73,11.39,43.1,Very Large,3.0,0.19
91700,Small Munsterlander Pointer,Sporting Dogs,5,52.647,4621.73,11.39,43.1,Very Large,3.0,0.09
91700,Havanese,Companion Dogs,163,52.647,4621.73,11.39,43.1,Small,3.6,3.1
91700,Lakeland Terrier,Terrier Dogs,1,52.647,4621.73,11.39,43.1,Medium,3.2,0.02
91700,Hovawart,Working Dogs,24,52.647,4621.73,11.39,43.1,Very Large,2.4,0.46
91700,Irish Setter,Sporting Dogs,24,52.647,4621.73,11.39,43.1,Very Large,2.8,0.46
91700,Irish Terrier,Terrier Dogs,2,52.647,4621.73,11.39,43.1,Large,2.8,0.04
91700,Irish Red And White Setter,Sporting Dogs,7,52.647,4621.73,11.39,43.1,Very Large,2.6,0.13
91700,Jack Russell Terrier,Terrier Dogs,137,52.647,4621.73,11.39,43.1,Medium,3.0,2.6
91700,Rat Terrier,Terrier Dogs,9,52.647,4621.73,11.39,43.1,Medium,3.2,0.17
91700,Japanese Chin,Companion Dogs,1,52.647,4621.73,11.39,43.1,Small,3.2,0.02
91700,Golden Cocker Retriever,Mixed Breed Dogs,3,52.647,4621.73,11.39,43.1,Large,2.4,0.06
91700,Small Munsterlander Pointer,Sporting Dogs,52,52.647,4621.73,11.39,43.1,Very Large,3.0,0.99
91700,Kooikerhondje,Sporting Dogs,3,52.647,4621.73,11.39,43.1,Medium,3.4,0.06
91700,Deutscher Wachtelhund,Sporting Dogs,1,52.647,4621.73,11.39,43.1,Very Large,2.8,0.02
91700,Thai Ridgeback,Companion Dogs,8,52.647,4621.73,11.39,43.1,Very Large,2.4,0.15
91700,German Shorthaired Pointer,Sporting Dogs,2,52.647,4621.73,11.39,43.1,Very Large,2.0,0.04
91700,Kuvasz,Working Dogs,6,52.647,4621.73,11.39,43.1,Very Large,2.6,0.11
91700,Labradoodle,Hybrid Dogs,8,52.647,4621.73,11.39,43.1,Very Large,3.8,0.15
91700,Labrador Retriever,Sporting Dogs,512,52.647,4621.73,11.39,43.1,Very Large,2.8,9.73
91700,Lagotto Romagnolo,Sporting Dogs,16,52.647,4621.73,11.39,43.1,Large,3.2,0.3
91700,Labradane,Mixed Breed Dogs,14,52.647,4621.73,11.39,43.1,Very Large,2.4,0.27
91700,Leonberger,Working Dogs,16,52.647,4621.73,11.39,43.1,Very Large,2.6,0.3
91700,Lhasa Apso,Companion Dogs,11,52.647,4621.73,11.39,43.1,Medium,4.4,0.21
91700,Vizsla,Sporting Dogs,65,52.647,4621.73,11.39,43.1,Very Large,2.2,1.23
91700,Belgian Malinois,Herding Dogs,12,52.647,4621.73,11.39,43.1,Very Large,3.2,0.23
91700,Maltese,Companion Dogs,161,52.647,4621.73,11.39,43.1,Small,3.2,3.06
91700,Appenzeller Sennenhunde,Herding Dogs,6,52.647,4621.73,11.39,43.1,Very Large,2.6,0.11
91700,Spinone Italiano,Sporting Dogs,4,52.647,4621.73,11.39,43.1,Very Large,3.8,0.08
91700,Deutscher Wachtelhund,Sporting Dogs,1,52.647,4621.73,11.39,43.1,Very Large,2.8,0.02
91700,German Spitz,Companion Dogs,6,52.647,4621.73,11.39,43.1,Large,3.0,0.11
91700,Pug,Companion Dogs,91,52.647,4621.73,11.39,43.1,Medium,3.2,1.73
91700,Newfoundland,Working Dogs,5,52.647,4621.73,11.39,43.1,Very Large,2.8,0.09
91700,Old English Sheepdog,Herding Dogs,5,52.647,4621.73,11.39,43.1,Very Large,3.8,0.09
91700,Papillon,Companion Dogs,30,52.647,4621.73,11.39,43.1,Small,3.2,0.57
91700,Jack Russell Terrier,Terrier Dogs,41,52.647,4621.73,11.39,43.1,Medium,3.0,0.78
91700,Patterdale Terrier,Terrier Dogs,5,52.647,4621.73,11.39,43.1,Medium,2.4,0.09
91700,Pekingese,Companion Dogs,51,52.647,4621.73,11.39,43.1,Small,3.6,0.97
91700,Drentsche Patrijshond,Working Dogs,5,52.647,4621.73,11.39,43.1,Very Large,3.2,0.09
91700,Pointer,Sporting Dogs,21,52.647,4621.73,11.39,43.1,Very Large,1.6,0.4
91700,Scottish Deerhound,Hound Dogs,4,52.647,4621.73,11.39,43.1,Very Large,2.2,0.08
91700,Scottish Deerhound,Hound Dogs,3,52.647,4621.73,11.39,43.1,Very Large,2.2,0.06
91700,Border Terrier,Terrier Dogs,3,52.647,4621.73,11.39,43.1,Medium,3.0,0.06
91700,Poodle,Companion Dogs,69,52.647,4621.73,11.39,43.1,Large,3.6,1.31
91700,Pudelpointer,Working Dogs,1,52.647,4621.73,11.39,43.1,Very Large,2.2,0.02
91700,Puli,Herding Dogs,1,52.647,4621.73,11.39,43.1,Large,3.0,0.02
91700,Puli,Herding Dogs,14,52.647,4621.73,11.39,43.1,Large,3.0,0.27
91700,Rat Terrier,Terrier Dogs,4,52.647,4621.73,11.39,43.1,Medium,3.2,0.08
91700,Patterdale Terrier,Terrier Dogs,63,52.647,4621.73,11.39,43.1,Medium,2.4,1.2
91700,Rhodesian Ridgeback,Hound Dogs,27,52.647,4621.73,11.39,43.1,Very Large,2.4,0.51
91700,Giant Schnauzer,Working Dogs,8,52.647,4621.73,11.39,43.1,Very Large,2.4,0.15
91700,Rottweiler,Working Dogs,66,52.647,4621.73,11.39,43.1,Very Large,2.0,1.25
91700,Huskita,Mixed Breed Dogs,3,52.647,4621.73,11.39,43.1,Very Large,2.6,0.06
91700,Samoyed,Working Dogs,13,52.647,4621.73,11.39,43.1,Very Large,3.0,0.25
91700,Schipperke,Companion Dogs,6,52.647,4621.73,11.39,43.1,Medium,3.2,0.11
91700,Giant Schnauzer,Working Dogs,47,52.647,4621.73,11.39,43.1,Very Large,2.4,0.89
91700,Black Russian Terrier,Working Dogs,5,52.647,4621.73,11.39,43.1,Very Large,3.0,0.09
91700,Scottish Terrier,Terrier Dogs,1,52.647,4621.73,11.39,43.1,Medium,3.4,0.02
91700,Sealyham Terrier,Terrier Dogs,6,52.647,4621.73,11.39,43.1,Medium,3.6,0.11
91700,Chinese Shar-Pei,Working Dogs,20,52.647,4621.73,11.39,43.1,Very Large,2.8,0.38
91700,Shollie,Mixed Breed Dogs,19,52.647,4621.73,11.39,43.1,Very Large,2.4,0.36
91700,Shiba Inu,Companion Dogs,31,52.647,4621.73,11.39,43.1,Medium,4.2,0.59
91700,Shih Tzu,Companion Dogs,65,52.647,4621.73,11.39,43.1,Medium,3.8,1.23
91700,Siberian Husky,Working Dogs,76,52.647,4621.73,11.39,43.1,Very Large,2.6,1.44
91700,Skye Terrier,Terrier Dogs,6,52.647,4621.73,11.39,43.1,Large,3.4,0.11
